	0	1	2	3	4	BT
1005	2018/12/07	02:47:30	69	3431	0	34.582770000000004
1006	2018/12/07	02:47:40	72	3427	0	34.54245
1007	2018/12/07	02:47:50	74	3425	0	34.522290000000005
1008	2018/12/07	02:48:00	77	3406	0	34.33077
1009	2018/12/07	02:48:10	73	3362	0	33.88725
1010	2018/12/07	02:48:20	91	3326	0	33.524370000000005
1011	2018/12/07	02:48:30	83	3296	0	33.22197
1012	2018/12/07	02:48:40	67	3259	0	32.84901
1013	2018/12/07	02:48:50	64	3240	0	32.65749
1014	2018/12/07	02:49:00	63	3229	0	32.54661
1015	2018/12/07	02:49:10	66	3214	0	32.39541
1016	2018/12/07	02:49:20	67	3203	0	32.28453
1017	2018/12/07	02:49:30	68	3196	0	32.21397
1018	2018/12/07	02:49:40	69	3195	0	32.20389
1019	2018/12/07	02:49:50	69	3188	0	32.13333
1020	2018/12/07	02:50:00	70	3184	0	32.09301000000001
1021	2018/12/07	02:50:10	67	3183	0	32.082930000000005
1022	2018/12/07	02:50:20	68	3183	0	32.082930000000005
1023	2018/12/07	02:50:30	69	3178	0	32.03253
1024	2018/12/07	02:50:40	70	3173	0	31.98213
1025	2018/12/07	02:50:50	69	3172	0	31.972050000000003
1026	2018/12/07	02:51:00	70	3169	0	31.94181
1027	2018/12/07	02:51:10	72	3167	0	31.921650000000003
1028	2018/12/07	02:51:20	73	3163	0	31.881330000000002
1029	2018/12/07	02:51:30	72	3169	0	31.94181
1030	2018/12/07	02:51:40	72	3159	0	31.84101
1031	2018/12/07	02:51:50	71	3153	0	31.780530000000002
1032	2018/12/07	02:52:00	73	3152	0	31.77045
1033	2018/12/07	02:52:10	71	3155	0	31.800690000000003
1034	2018/12/07	02:52:20	71	3152	0	31.77045
1035	2018/12/07	02:52:30	72	3157	0	31.82085
1036	2018/12/07	02:52:40	72	3150	0	31.75029
1037	2018/12/07	02:52:50	73	3150	0	31.75029
1038	2018/12/07	02:53:00	74	3153	0	31.780530000000002
1039	2018/12/07	02:53:10	74	3153	0	31.780530000000002
1040	2018/12/07	02:53:20	72	3152	0	31.77045
1041	2018/12/07	02:53:30	71	3150	0	31.75029
1042	2018/12/07	02:53:40	72	3149	0	31.74021
1043	2018/12/07	02:53:50	71	3153	0	31.780530000000002
1044	2018/12/07	02:54:00	71	3143	0	31.679730000000003
1045	2018/12/07	02:54:10	71	3143	0	31.679730000000003
1046	2018/12/07	02:54:20	74	3146	0	31.709970000000002
1047	2018/12/07	02:54:30	78	3143	0	31.679730000000003
1048	2018/12/07	02:54:40	75	3143	0	31.679730000000003
1049	2018/12/07	02:54:50	72	3147	0	31.72005
1050	2018/12/07	02:55:00	69	3147	0	31.72005
1051	2018/12/07	02:55:10	68	3144	0	31.68981
1052	2018/12/07	02:55:20	69	3142	0	31.66965
1053	2018/12/07	02:55:30	70	3144	0	31.68981
1054	2018/12/07	02:55:40	71	3143	0	31.679730000000003
1055	2018/12/07	02:55:50	71	3144	0	31.68981
1056	2018/12/07	02:56:00	71	3148	0	31.730130000000003
1057	2018/12/07	02:56:10	70	3145	0	31.69989
1058	2018/12/07	02:56:20	70	3146	0	31.709970000000002
1059	2018/12/07	02:56:30	70	3146	0	31.709970000000002
1060	2018/12/07	02:56:40	69	3146	0	31.709970000000002
1061	2018/12/07	02:56:50	67	3150	0	31.75029
1062	2018/12/07	02:57:00	65	3154	0	31.79061
1063	2018/12/07	02:57:10	67	3152	0	31.77045
1064	2018/12/07	02:57:20	67	3147	0	31.72005
1065	2018/12/07	02:57:30	66	3150	0	31.75029
1066	2018/12/07	02:57:40	67	3155	0	31.800690000000003
1067	2018/12/07	02:57:50	65	3152	0	31.77045
1068	2018/12/07	02:58:00	68	3153	0	31.780530000000002
1069	2018/12/07	02:58:10	68	3159	0	31.84101
1070	2018/12/07	02:58:20	68	3157	0	31.82085
1071	2018/12/07	02:58:30	67	3158	0	31.830930000000002
1072	2018/12/07	02:58:40	68	3161	0	31.86117
1073	2018/12/07	02:58:50	67	3154	0	31.79061
1074	2018/12/07	02:59:00	68	3155	0	31.800690000000003
1075	2018/12/07	02:59:10	70	3157	0	31.82085
1076	2018/12/07	02:59:20	71	3155	0	31.800690000000003
1077	2018/12/07	02:59:30	73	3152	0	31.77045
1078	2018/12/07	02:59:40	73	3154	0	31.79061
1079	2018/12/07	02:59:50	71	3162	0	31.87125
1080	2018/12/07	03:00:00	69	3162	0	31.87125
1081	2018/12/07	03:00:10	69	3163	0	31.881330000000002
1082	2018/12/07	03:00:20	70	3172	0	31.972050000000003
1083	2018/12/07	03:00:30	70	3170	0	31.951890000000002
1084	2018/12/07	03:00:40	72	3175	0	32.00229
1085	2018/12/07	03:00:50	66	3179	0	32.04261
1086	2018/12/07	03:01:00	68	3188	0	32.13333
1087	2018/12/07	03:01:10	70	3193	0	32.18373
1088	2018/12/07	03:01:20	71	3204	0	32.294610000000006
1089	2018/12/07	03:01:30	72	3207	0	32.32485
1090	2018/12/07	03:01:40	72	3213	0	32.38533
1091	2018/12/07	03:01:50	72	3216	0	32.41557
1092	2018/12/07	03:02:00	73	3223	0	32.48613
1093	2018/12/07	03:02:10	73	3228	0	32.53653
1094	2018/12/07	03:02:20	71	3229	0	32.54661
1095	2018/12/07	03:02:30	69	3236	0	32.61717
1096	2018/12/07	03:02:40	67	3234	0	32.59701
1097	2018/12/07	03:02:50	68	3235	0	32.60709
1098	2018/12/07	03:03:00	71	3242	0	32.67765
1099	2018/12/07	03:03:10	72	3242	0	32.67765
1100	2018/12/07	03:03:20	71	3240	0	32.65749
1101	2018/12/07	03:03:30	70	3249	0	32.74821
1102	2018/12/07	03:03:40	70	3246	0	32.71797
1103	2018/12/07	03:03:50	70	3245	0	32.70789
1104	2018/12/07	03:04:00	71	3248	0	32.73813
1105	2018/12/07	03:04:10	72	3247	0	32.72805
1106	2018/12/07	03:04:20	78	3249	0	32.74821
1107	2018/12/07	03:04:30	85	3248	0	32.73813
1108	2018/12/07	03:04:40	85	3244	0	32.697810000000004
1109	2018/12/07	03:04:50	75	3246	0	32.71797
1110	2018/12/07	03:05:00	71	3241	0	32.66757
1111	2018/12/07	03:05:10	71	3233	0	32.58693
1112	2018/12/07	03:05:20	76	3250	0	32.75829
1113	2018/12/07	03:05:30	83	3299	1	33.25221
1114	2018/12/07	03:05:40	86	3310	1	33.36309
1115	2018/12/07	03:05:50	92	3310	0	33.36309
1116	2018/12/07	03:06:00	76	3311	0	33.37317
1117	2018/12/07	03:06:10	69	3311	0	33.37317
1118	2018/12/07	03:06:20	67	3312	0	33.383250000000004
1119	2018/12/07	03:06:30	67	3315	0	33.41349
1120	2018/12/07	03:06:40	66	3317	0	33.43365
1121	2018/12/07	03:06:50	65	3322	0	33.48405
1122	2018/12/07	03:07:00	67	3321	0	33.47397
1123	2018/12/07	03:07:10	68	3326	0	33.524370000000005
1124	2018/12/07	03:07:20	70	3328	0	33.54453
1125	2018/12/07	03:07:30	70	3331	0	33.57477
1126	2018/12/07	03:07:40	71	3333	0	33.594930000000005
1127	2018/12/07	03:07:50	70	3334	0	33.60501
1128	2018/12/07	03:08:00	70	3336	0	33.625170000000004
1129	2018/12/07	03:08:10	71	3342	0	33.68565
1130	2018/12/07	03:08:20	69	3345	0	33.71589
1131	2018/12/07	03:08:30	68	3345	0	33.71589
1132	2018/12/07	03:08:40	68	3342	0	33.68565
1133	2018/12/07	03:08:50	69	3346	0	33.725970000000004
1134	2018/12/07	03:09:00	69	3348	0	33.74613
1135	2018/12/07	03:09:10	69	3351	0	33.77637
1136	2018/12/07	03:09:20	66	3355	0	33.81669
1137	2018/12/07	03:09:30	66	3354	0	33.80661
1138	2018/12/07	03:09:40	69	3357	0	33.836850000000005
1139	2018/12/07	03:09:50	71	3357	0	33.836850000000005
1140	2018/12/07	03:10:00	68	3362	0	33.88725
1141	2018/12/07	03:10:10	70	3360	0	33.867090000000005
1142	2018/12/07	03:10:20	72	3365	0	33.91749
1143	2018/12/07	03:10:30	74	3364	0	33.90741
1144	2018/12/07	03:10:40	74	3365	0	33.91749
1145	2018/12/07	03:10:50	75	3371	0	33.97797
1146	2018/12/07	03:11:00	74	3371	0	33.97797
1147	2018/12/07	03:11:10	75	3374	0	34.008210000000005
1148	2018/12/07	03:11:20	74	3375	0	34.01829
1149	2018/12/07	03:11:30	73	3377	0	34.038450000000005
1150	2018/12/07	03:11:40	74	3378	0	34.04853
1151	2018/12/07	03:11:50	70	3378	0	34.04853
1152	2018/12/07	03:12:00	72	3377	0	34.038450000000005
1153	2018/12/07	03:12:10	74	3378	0	34.04853
1154	2018/12/07	03:12:20	75	3383	0	34.09893
1155	2018/12/07	03:12:30	76	3383	0	34.09893
1156	2018/12/07	03:12:40	78	3383	0	34.09893
1157	2018/12/07	03:12:50	77	3382	0	34.08885
1158	2018/12/07	03:13:00	75	3392	1	34.18965
1159	2018/12/07	03:13:10	73	3392	0	34.18965
1160	2018/12/07	03:13:20	75	3395	0	34.21989
1161	2018/12/07	03:13:30	79	3407	1	34.34085
1162	2018/12/07	03:13:40	93	3414	0	34.411410000000004
1163	2018/12/07	03:13:50	85	3412	0	34.39125
1164	2018/12/07	03:14:00	70	3416	0	34.43157
1165	2018/12/07	03:14:10	66	3415	0	34.421490000000006
1166	2018/12/07	03:14:20	68	3419	0	34.46181
1167	2018/12/07	03:14:30	70	3418	0	34.451730000000005
1168	2018/12/07	03:14:40	71	3422	0	34.492050000000006
1169	2018/12/07	03:14:50	71	3426	0	34.53237
1170	2018/12/07	03:15:00	74	3423	0	34.50213
1171	2018/12/07	03:15:10	74	3427	0	34.54245
1172	2018/12/07	03:15:20	70	3427	0	34.54245
1173	2018/12/07	03:15:30	69	3432	0	34.592850000000006
1174	2018/12/07	03:15:40	68	3430	0	34.57269
1175	2018/12/07	03:15:50	66	3433	0	34.60293
1176	2018/12/07	03:16:00	65	3432	0	34.592850000000006
1177	2018/12/07	03:16:10	67	3433	0	34.60293
1178	2018/12/07	03:16:20	68	3437	0	34.64325
1179	2018/12/07	03:16:30	70	3436	0	34.63317
1180	2018/12/07	03:16:40	71	3435	0	34.623090000000005
1181	2018/12/07	03:16:50	72	3440	0	34.67349
1182	2018/12/07	03:17:00	67	3441	0	34.68357
1183	2018/12/07	03:17:10	68	3441	0	34.68357
1184	2018/12/07	03:17:20	68	3442	0	34.693650000000005
1185	2018/12/07	03:17:30	69	3443	0	34.70373
1186	2018/12/07	03:17:40	67	3444	0	34.71381
1187	2018/12/07	03:17:50	68	3443	0	34.70373
1188	2018/12/07	03:18:00	69	3442	0	34.693650000000005
1189	2018/12/07	03:18:10	70	3445	0	34.723890000000004
1190	2018/12/07	03:18:20	68	3449	0	34.764210000000006
1191	2018/12/07	03:18:30	68	3447	0	34.74405
1192	2018/12/07	03:18:40	68	3448	0	34.75413
1193	2018/12/07	03:18:50	69	3449	0	34.764210000000006
1194	2018/12/07	03:19:00	68	3450	0	34.77429
1195	2018/12/07	03:19:10	67	3451	0	34.78437
1196	2018/12/07	03:19:20	67	3449	0	34.764210000000006
1197	2018/12/07	03:19:30	67	3454	0	34.81461
1198	2018/12/07	03:19:40	69	3451	0	34.78437
1199	2018/12/07	03:19:50	69	3454	0	34.81461
1200	2018/12/07	03:20:00	67	3455	0	34.824690000000004
1201	2018/12/07	03:20:10	68	3457	0	34.84485
1202	2018/12/07	03:20:20	69	3459	0	34.865010000000005
1203	2018/12/07	03:20:30	68	3459	0	34.865010000000005
1204	2018/12/07	03:20:40	68	3461	0	34.88517
1205	2018/12/07	03:20:50	68	3461	0	34.88517
1206	2018/12/07	03:21:00	67	3464	0	34.91541
1207	2018/12/07	03:21:10	67	3464	0	34.91541
1208	2018/12/07	03:21:20	68	3463	0	34.905330000000006
1209	2018/12/07	03:21:30	69	3464	0	34.91541
1210	2018/12/07	03:21:40	69	3463	0	34.905330000000006
1211	2018/12/07	03:21:50	69	3465	0	34.925489999999996
1212	2018/12/07	03:22:00	71	3464	1	34.91541
1213	2018/12/07	03:22:10	71	3470	0	34.97589000000001
1214	2018/12/07	03:22:20	72	3473	0	35.006130000000006
1215	2018/12/07	03:22:30	67	3479	0	35.06661
1216	2018/12/07	03:22:40	65	3486	0	35.13717
1217	2018/12/07	03:22:50	65	3485	0	35.12709
1218	2018/12/07	03:23:00	66	3487	0	35.14725000000001
1219	2018/12/07	03:23:10	68	3483	0	35.106930000000006
1220	2018/12/07	03:23:20	69	3484	0	35.11701
1221	2018/12/07	03:23:30	69	3478	0	35.05653
1222	2018/12/07	03:23:40	68	3483	0	35.106930000000006
1223	2018/12/07	03:23:50	66	3477	0	35.04645
1224	2018/12/07	03:24:00	66	3477	0	35.04645
1225	2018/12/07	03:24:10	66	3473	0	35.006130000000006
1226	2018/12/07	03:24:20	68	3468	0	34.95573
1227	2018/12/07	03:24:30	65	3463	0	34.905330000000006
1228	2018/12/07	03:24:40	62	3461	0	34.88517
1229	2018/12/07	03:24:50	64	3457	0	34.84485
1230	2018/12/07	03:25:00	65	3453	0	34.80453000000001
1231	2018/12/07	03:25:10	66	3447	0	34.74405
1232	2018/12/07	03:25:20	66	3437	0	34.64325
1233	2018/12/07	03:25:30	67	3431	0	34.582770000000004
1234	2018/12/07	03:25:40	67	3429	0	34.56261000000001
1235	2018/12/07	03:25:50	67	3427	0	34.54245
1236	2018/12/07	03:26:00	67	3425	0	34.522290000000005
1237	2018/12/07	03:26:10	65	3417	0	34.44165
1238	2018/12/07	03:26:20	62	3409	0	34.36101
1239	2018/12/07	03:26:30	64	3409	0	34.36101
1240	2018/12/07	03:26:40	65	3406	0	34.33077
1241	2018/12/07	03:26:50	65	3399	0	34.26021
1242	2018/12/07	03:27:00	65	3391	0	34.179570000000005
1243	2018/12/07	03:27:10	65	3387	0	34.139250000000004
1244	2018/12/07	03:27:20	66	3377	0	34.038450000000005
1245	2018/12/07	03:27:30	66	631	0	6.35877
1246	2018/12/07	03:27:40	65	3365	0	33.91749
1247	2018/12/07	03:27:50	66	3363	0	33.897330000000004
1248	2018/12/07	03:28:00	66	3360	0	33.867090000000005
1249	2018/12/07	03:28:10	67	3353	0	33.796530000000004
1250	2018/12/07	03:28:20	66	3351	0	33.77637
1251	2018/12/07	03:28:30	68	3346	0	33.725970000000004
1252	2018/12/07	03:28:40	68	3340	0	33.66549
1253	2018/12/07	03:28:50	66	3336	0	33.625170000000004
1254	2018/12/07	03:29:00	66	3333	0	33.594930000000005
1255	2018/12/07	03:29:10	67	3327	0	33.53445
1256	2018/12/07	03:29:20	69	3321	0	33.47397
1257	2018/12/07	03:29:30	67	3318	0	33.44373
1258	2018/12/07	03:29:40	67	3315	0	33.41349
1259	2018/12/07	03:29:50	67	3310	0	33.36309
1260	2018/12/07	03:30:00	67	3306	0	33.32277
1261	2018/12/07	03:30:10	65	3303	0	33.29253
1262	2018/12/07	03:30:20	65	3301	0	33.27237
1263	2018/12/07	03:30:30	67	3300	0	33.26229
1264	2018/12/07	03:30:40	67	3297	0	33.23205
1265	2018/12/07	03:30:50	64	3291	0	33.17157
1266	2018/12/07	03:31:00	64	3288	0	33.14133
1267	2018/12/07	03:31:10	64	3283	0	33.09093
1268	2018/12/07	03:31:20	66	3282	0	33.08085
1269	2018/12/07	03:31:30	67	3279	0	33.05061
1270	2018/12/07	03:31:40	66	3275	0	33.01029
1271	2018/12/07	03:31:50	66	3275	0	33.01029
1272	2018/12/07	03:32:00	65	3276	0	33.02037
1273	2018/12/07	03:32:10	66	3272	0	32.98005
1274	2018/12/07	03:32:20	67	3269	0	32.94981
1275	2018/12/07	03:32:30	67	3265	0	32.90949
1276	2018/12/07	03:32:40	66	3263	0	32.88933
1277	2018/12/07	03:32:50	66	3262	0	32.87925
1278	2018/12/07	03:33:00	66	3261	0	32.869170000000004
1279	2018/12/07	03:33:10	66	3258	0	32.83893
1280	2018/12/07	03:33:20	67	3256	0	32.81877
1281	2018/12/07	03:33:30	66	3259	0	32.84901
1282	2018/12/07	03:33:40	67	3255	0	32.80869
1283	2018/12/07	03:33:50	66	3254	0	32.798610000000004
1284	2018/12/07	03:34:00	65	3252	0	32.77845
1285	2018/12/07	03:34:10	66	3250	0	32.75829
1286	2018/12/07	03:34:20	66	3248	0	32.73813
1287	2018/12/07	03:34:30	65	3248	0	32.73813
1288	2018/12/07	03:34:40	64	3246	0	32.71797
1289	2018/12/07	03:34:50	65	3246	0	32.71797
1290	2018/12/07	03:35:00	67	3245	0	32.70789
1291	2018/12/07	03:35:10	67	3243	0	32.68773
1292	2018/12/07	03:35:20	67	3243	0	32.68773
1293	2018/12/07	03:35:30	64	3243	0	32.68773
1294	2018/12/07	03:35:40	65	3241	0	32.66757
1295	2018/12/07	03:35:50	66	3241	0	32.66757
1296	2018/12/07	03:36:00	65	3239	0	32.64741
1297	2018/12/07	03:36:10	66	3235	0	32.60709
1298	2018/12/07	03:36:20	64	3237	0	32.627250000000004
1299	2018/12/07	03:36:30	66	3234	0	32.59701
1300	2018/12/07	03:36:40	66	3238	0	32.63733
1301	2018/12/07	03:36:50	65	3234	0	32.59701
1302	2018/12/07	03:37:00	65	3234	0	32.59701
1303	2018/12/07	03:37:10	66	3231	0	32.56677
1304	2018/12/07	03:37:20	66	3234	0	32.59701
1305	2018/12/07	03:37:30	66	3234	0	32.59701
1306	2018/12/07	03:37:40	66	3234	0	32.59701
1307	2018/12/07	03:37:50	63	3232	0	32.57685000000001
1308	2018/12/07	03:38:00	64	3231	0	32.56677
1309	2018/12/07	03:38:10	66	3227	0	32.52645
1310	2018/12/07	03:38:20	67	3227	0	32.52645
1311	2018/12/07	03:38:30	67	3227	0	32.52645
1312	2018/12/07	03:38:40	65	3227	0	32.52645
1313	2018/12/07	03:38:50	65	3224	0	32.49621
1314	2018/12/07	03:39:00	65	3224	0	32.49621
1315	2018/12/07	03:39:10	65	3226	0	32.51637
1316	2018/12/07	03:39:20	66	3220	0	32.455890000000004
1317	2018/12/07	03:39:30	66	3221	0	32.46597
1318	2018/12/07	03:39:40	68	3222	0	32.47605
1319	2018/12/07	03:39:50	68	3220	0	32.455890000000004
1320	2018/12/07	03:40:00	66	3223	0	32.48613
1321	2018/12/07	03:40:10	65	3219	0	32.44581
1322	2018/12/07	03:40:20	66	3217	0	32.42565
1323	2018/12/07	03:40:30	66	3216	0	32.41557
1324	2018/12/07	03:40:40	68	3216	0	32.41557
1325	2018/12/07	03:40:50	69	3215	0	32.40549
1326	2018/12/07	03:41:00	69	3214	0	32.39541
1327	2018/12/07	03:41:10	72	3217	0	32.42565
1328	2018/12/07	03:41:20	77	3215	0	32.40549
1329	2018/12/07	03:41:30	76	3216	0	32.41557
1330	2018/12/07	03:41:40	70	3211	0	32.365170000000006
1331	2018/12/07	03:41:50	67	3213	0	32.38533
1332	2018/12/07	03:42:00	67	3214	0	32.39541
1333	2018/12/07	03:42:10	67	3212	0	32.37525
1334	2018/12/07	03:42:20	67	3209	0	32.34501
1335	2018/12/07	03:42:30	66	3209	0	32.34501
1336	2018/12/07	03:42:40	66	3212	0	32.37525
1337	2018/12/07	03:42:50	68	3207	0	32.32485
1338	2018/12/07	03:43:00	68	3210	0	32.35509
1339	2018/12/07	03:43:10	66	3208	0	32.33493000000001
1340	2018/12/07	03:43:20	66	3207	0	32.32485
1341	2018/12/07	03:43:30	64	3206	0	32.31477
1342	2018/12/07	03:43:40	67	3205	0	32.30469
1343	2018/12/07	03:43:50	69	3206	0	32.31477
1344	2018/12/07	03:44:00	66	3207	0	32.32485
1345	2018/12/07	03:44:10	67	3204	0	32.294610000000006
1346	2018/12/07	03:44:20	67	3201	0	32.26437000000001
1347	2018/12/07	03:44:30	68	3203	0	32.28453
1348	2018/12/07	03:44:40	67	3203	0	32.28453
1349	2018/12/07	03:44:50	66	3205	0	32.30469
1350	2018/12/07	03:45:00	66	3204	0	32.294610000000006
1351	2018/12/07	03:45:10	68	3201	0	32.26437000000001
1352	2018/12/07	03:45:20	68	3202	0	32.27445
1353	2018/12/07	03:45:30	68	3203	0	32.28453
1354	2018/12/07	03:45:40	70	3204	0	32.294610000000006
1355	2018/12/07	03:45:50	67	3201	0	32.26437000000001
1356	2018/12/07	03:46:00	67	3203	0	32.28453
1357	2018/12/07	03:46:10	69	3202	0	32.27445
1358	2018/12/07	03:46:20	74	3202	0	32.27445
1359	2018/12/07	03:46:30	72	3202	0	32.27445
1360	2018/12/07	03:46:40	65	3201	0	32.26437000000001
1361	2018/12/07	03:46:50	65	3196	0	32.21397
1362	2018/12/07	03:47:00	67	3201	0	32.26437000000001
1363	2018/12/07	03:47:10	68	3197	0	32.224050000000005
1364	2018/12/07	03:47:20	69	3197	0	32.224050000000005
1365	2018/12/07	03:47:30	65	3195	0	32.20389
1366	2018/12/07	03:47:40	64	3193	0	32.18373
1367	2018/12/07	03:47:50	66	3191	0	32.16357000000001
1368	2018/12/07	03:48:00	67	3189	0	32.14341
1369	2018/12/07	03:48:10	67	3190	0	32.153490000000005
1370	2018/12/07	03:48:20	66	3188	0	32.13333
1371	2018/12/07	03:48:30	66	3184	0	32.09301000000001
1372	2018/12/07	03:48:40	64	3184	0	32.09301000000001
1373	2018/12/07	03:48:50	66	3182	0	32.07285
1374	2018/12/07	03:49:00	70	3182	0	32.07285
1375	2018/12/07	03:49:10	69	3179	0	32.04261
1376	2018/12/07	03:49:20	69	3177	0	32.022450000000006
1377	2018/12/07	03:49:30	72	3171	0	31.96197
1378	2018/12/07	03:49:40	70	3171	0	31.96197
1379	2018/12/07	03:49:50	70	3167	0	31.921650000000003
1380	2018/12/07	03:50:00	68	3164	0	31.89141
1381	2018/12/07	03:50:10	67	3159	0	31.84101
1382	2018/12/07	03:50:20	67	3157	0	31.82085
1383	2018/12/07	03:50:30	65	3158	0	31.830930000000002
1384	2018/12/07	03:50:40	68	3152	0	31.77045
1385	2018/12/07	03:50:50	68	3151	0	31.76037
1386	2018/12/07	03:51:00	67	3150	0	31.75029
1387	2018/12/07	03:51:10	68	3151	0	31.76037
1388	2018/12/07	03:51:20	67	3154	0	31.79061
1389	2018/12/07	03:51:30	69	3151	0	31.76037
1390	2018/12/07	03:51:40	68	3148	0	31.730130000000003
1391	2018/12/07	03:51:50	67	3147	0	31.72005
1392	2018/12/07	03:52:00	69	3145	0	31.69989
1393	2018/12/07	03:52:10	70	3145	0	31.69989
1394	2018/12/07	03:52:20	69	3147	0	31.72005
1395	2018/12/07	03:52:30	67	3147	0	31.72005
1396	2018/12/07	03:52:40	67	3145	0	31.69989
1397	2018/12/07	03:52:50	68	3144	0	31.68981
1398	2018/12/07	03:53:00	67	3146	0	31.709970000000002
1399	2018/12/07	03:53:10	66	3142	0	31.66965
1400	2018/12/07	03:53:20	67	3142	0	31.66965
1401	2018/12/07	03:53:30	66	3141	0	31.659570000000002
1402	2018/12/07	03:53:40	70	3136	0	31.609170000000002
1403	2018/12/07	03:53:50	68	3140	0	31.64949
1404	2018/12/07	03:54:00	68	3142	0	31.66965
1405	2018/12/07	03:54:10	66	3139	0	31.63941
1406	2018/12/07	03:54:20	67	3135	0	31.59909
1407	2018/12/07	03:54:30	69	3135	0	31.59909
1408	2018/12/07	03:54:40	70	3136	0	31.609170000000002
1409	2018/12/07	03:54:50	69	3134	0	31.589010000000002
1410	2018/12/07	03:55:00	67	3134	0	31.589010000000002
1411	2018/12/07	03:55:10	67	3132	0	31.56885
1412	2018/12/07	03:55:20	68	3132	0	31.56885
1413	2018/12/07	03:55:30	66	3134	0	31.589010000000002
1414	2018/12/07	03:55:40	69	3137	0	31.61925
1415	2018/12/07	03:55:50	68	3133	0	31.57893
1416	2018/12/07	03:56:00	66	3134	0	31.589010000000002
1417	2018/12/07	03:56:10	67	3132	0	31.56885
1418	2018/12/07	03:56:20	67	3134	0	31.589010000000002
1419	2018/12/07	03:56:30	69	3136	0	31.609170000000002
1420	2018/12/07	03:56:40	68	3136	0	31.609170000000002
1421	2018/12/07	03:56:50	68	3132	0	31.56885
1422	2018/12/07	03:57:00	69	3133	0	31.57893
1423	2018/12/07	03:57:10	69	3134	0	31.589010000000002
1424	2018/12/07	03:57:20	66	3137	0	31.61925
1425	2018/12/07	03:57:30	66	3132	0	31.56885
1426	2018/12/07	03:57:40	68	3133	0	31.57893
1427	2018/12/07	03:57:50	69	3133	0	31.57893
1428	2018/12/07	03:58:00	69	3132	0	31.56885
1429	2018/12/07	03:58:10	67	3135	0	31.59909
1430	2018/12/07	03:58:20	66	3137	0	31.61925
1431	2018/12/07	03:58:30	66	3136	0	31.609170000000002
1432	2018/12/07	03:58:40	66	3139	0	31.63941
1433	2018/12/07	03:58:50	68	3135	0	31.59909
1434	2018/12/07	03:59:00	68	3135	0	31.59909
1435	2018/12/07	03:59:10	68	3137	0	31.61925
1436	2018/12/07	03:59:20	68	3138	0	31.62933
1437	2018/12/07	03:59:30	69	3136	0	31.609170000000002
1438	2018/12/07	03:59:40	68	3132	0	31.56885
1439	2018/12/07	03:59:50	67	3132	0	31.56885
1440	2018/12/07	04:00:00	64	3140	0	31.64949
1441	2018/12/07	04:00:10	67	3136	0	31.609170000000002
1442	2018/12/07	04:00:20	69	3137	0	31.61925
1443	2018/12/07	04:00:30	67	3136	0	31.609170000000002
1444	2018/12/07	04:00:40	67	3139	0	31.63941
1445	2018/12/07	04:00:50	67	3141	0	31.659570000000002
1446	2018/12/07	04:01:00	65	3140	0	31.64949
1447	2018/12/07	04:01:10	66	3140	0	31.64949
1448	2018/12/07	04:01:20	66	3136	0	31.609170000000002
1449	2018/12/07	04:01:30	65	3137	0	31.61925
1450	2018/12/07	04:01:40	65	3141	0	31.659570000000002
1451	2018/12/07	04:01:50	67	3138	0	31.62933
1452	2018/12/07	04:02:00	66	3140	0	31.64949
1453	2018/12/07	04:02:10	68	3141	0	31.659570000000002
1454	2018/12/07	04:02:20	67	3137	0	31.61925
1455	2018/12/07	04:02:30	66	3141	0	31.659570000000002
1456	2018/12/07	04:02:40	65	3140	0	31.64949
1457	2018/12/07	04:02:50	67	3141	0	31.659570000000002
1458	2018/12/07	04:03:00	68	3143	0	31.679730000000003
1459	2018/12/07	04:03:10	68	3142	0	31.66965
1460	2018/12/07	04:03:20	67	3140	0	31.64949
1461	2018/12/07	04:03:30	67	3143	0	31.679730000000003
1462	2018/12/07	04:03:40	67	3142	0	31.66965
1463	2018/12/07	04:03:50	67	3143	0	31.679730000000003
1464	2018/12/07	04:04:00	66	3144	0	31.68981
1465	2018/12/07	04:04:10	67	3147	0	31.72005
1466	2018/12/07	04:04:20	67	3147	0	31.72005
1467	2018/12/07	04:04:30	68	3145	0	31.69989
1468	2018/12/07	04:04:40	67	3149	0	31.74021
1469	2018/12/07	04:04:50	67	3146	0	31.709970000000002
1470	2018/12/07	04:05:00	67	3150	0	31.75029
1471	2018/12/07	04:05:10	68	3150	0	31.75029
1472	2018/12/07	04:05:20	66	3150	1	31.75029
1473	2018/12/07	04:05:30	69	3136	0	31.609170000000002
1474	2018/12/07	04:05:40	87	3133	0	31.57893
1475	2018/12/07	04:05:50	79	3142	0	31.66965
1476	2018/12/07	04:06:00	72	3149	0	31.74021
1477	2018/12/07	04:06:10	66	3153	0	31.780530000000002
1478	2018/12/07	04:06:20	68	3160	0	31.851090000000003
1479	2018/12/07	04:06:30	65	3163	0	31.881330000000002
1480	2018/12/07	04:06:40	67	3166	0	31.91157
1481	2018/12/07	04:06:50	66	3166	1	31.91157
1482	2018/12/07	04:07:00	68	3162	0	31.87125
1483	2018/12/07	04:07:10	63	3156	0	31.81077
1484	2018/12/07	04:07:20	65	3154	0	31.79061
1485	2018/12/07	04:07:30	67	3152	0	31.77045
1486	2018/12/07	04:07:40	67	3146	0	31.709970000000002
1487	2018/12/07	04:07:50	68	3142	0	31.66965
1488	2018/12/07	04:08:00	63	3138	0	31.62933
